eps_mode,snapshot_date,variant,pick_order,code,entry_status,lane,industry,eps_state,eps_yoy_growth,reason_codes,risk_codes,latest_return_pct,max_gain_pct,max_drawdown_pct,hit_stop_8pct,path_source,latest_rank,gain_rank,loss_rank,signal_valid_count,hit_latest_top3,hit_latest_top5,hit_gain_top5,hit_loss_bottom3,hit_loss_bottom5
with_eps,2026-05-15,grid_act_noeps_noind_prox_clean_relaxed,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_keep_strict,1,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_keep_strict,2,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_keep_strict,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_keep_relaxed,1,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_keep_relaxed,2,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_keep_relaxed,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nodry_strict,1,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nodry_strict,2,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nodry_strict,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nodry_relaxed,1,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nodry_relaxed,2,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nodry_relaxed,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nogeom_strict,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nogeom_strict,2,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nogeom_strict,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nogeom_relaxed,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nogeom_relaxed,2,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_nogeom_relaxed,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_clean_strict,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_clean_strict,2,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_clean_strict,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_clean_relaxed,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_clean_relaxed,2,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_def_clean_relaxed,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_keep_strict,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_keep_strict,2,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_keep_strict,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_keep_relaxed,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_keep_relaxed,2,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_keep_relaxed,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nodry_strict,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nodry_strict,2,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nodry_strict,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nodry_relaxed,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nodry_relaxed,2,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nodry_relaxed,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nogeom_strict,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nogeom_strict,2,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nogeom_strict,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nogeom_relaxed,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nogeom_relaxed,2,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_nogeom_relaxed,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_clean_strict,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_clean_strict,2,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_clean_strict,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_clean_relaxed,1,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_clean_relaxed,2,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_ind_prox_clean_relaxed,3,VAL,ACTIONABLE,constructive_pullback,Contract Drilling,pass_25,54.71698113207547,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high;pullback_structure;dry_pullback,,,,,False,missing,,,,,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_noind_def_keep_strict,1,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_noind_def_keep_strict,2,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_noind_def_keep_strict,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_noind_def_keep_relaxed,1,HLIO,ACTIONABLE,fresh_demand_alpha,Industrial Machinery,pass_25,168.1818181818182,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,7.294273,24.963792,-2.185648,False,daily_cache,31.0,25.0,15.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_noind_def_keep_relaxed,2,CVS,ACTIONABLE,fresh_demand_alpha,Drugstore Chains,pass_25,63.12056737588651,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,2.760444,16.340561,-6.007403,False,daily_cache,37.0,33.0,9.0,45.0,False,False,False,False,False
with_eps,2026-05-15,grid_act_epsknown_noind_def_keep_relaxed,3,AIZ,ACTIONABLE,fresh_demand_alpha,Property/Casualty Insurance,pass_25,91.16607773851592,near_buy_point;volume_confirms_breakout;eps_acceleration_support;near_52w_high,,15.111492,23.900371,-0.244588,False,daily_cache,18.0,27.0,28.0,45.0,False,False,False,False,False
